broker, client, sent, received, qos
172.17.0.3, b'subThread-9-aaxgqw', 2020-09-10.13:12:08, 13:12:08.823
172.17.0.3, b'subThread-4-jhzemx', 2020-09-10.13:13:24, 13:13:26.728
172.17.0.3, b'subThread-4-jhzemx', 2020-09-10.13:13:24, 13:13:26.728
172.17.0.3, b'subThread-4-jhzemx', 2020-09-10.13:13:24, 13:13:26.770
172.17.0.3, b'subThread-4-jhzemx', 2020-09-10.13:13:24, 13:13:26.770
172.17.0.3, b'subThread-4-jhzemx', 2020-09-10.13:13:24, 13:13:26.770
172.17.0.3, b'subThread-4-jhzemx', 2020-09-10.13:13:24, 13:13:26.789
172.17.0.3, b'subThread-4-jhzemx', 2020-09-10.13:13:24, 13:13:26.789
172.17.0.3, b'subThread-4-jhzemx', 2020-09-10.13:13:24, 13:13:26.789

172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:08.714
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:08.714
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:08.923
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:09.365
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:09.365
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:09.498
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:09.578
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:09.691
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:09.691
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:09.691
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:11.459
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:11.459
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:11.492
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:11.643
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:11.728
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:11.728
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:11.742
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:11.742
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:11.985
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:08, 13:12:11.985
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:10, 13:12:12.627
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:10, 13:12:12.627
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:10, 13:12:12.627
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:10, 13:12:12.627
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:10, 13:12:12.627
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:10, 13:12:12.627
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:10, 13:12:12.679
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:10, 13:12:12.679
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:10, 13:12:12.679
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:10, 13:12:12.680
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:12, 13:12:14.802
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:12, 13:12:14.803
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:12, 13:12:14.809
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:12, 13:12:14.815
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:12, 13:12:14.815
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:12, 13:12:14.815
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:12, 13:12:15.331
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:12, 13:12:15.331
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:12, 13:12:15.331
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:12, 13:12:15.559
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:14, 13:12:16.849
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:14, 13:12:16.871
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:14, 13:12:16.872
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:14, 13:12:16.872
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:14, 13:12:17.046
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:14, 13:12:17.046
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:14, 13:12:17.046
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:14, 13:12:17.047
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:14, 13:12:17.047
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:14, 13:12:17.047
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:16, 13:12:19.125
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:16, 13:12:19.225
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:16, 13:12:19.225
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:16, 13:12:19.381
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:16, 13:12:19.398
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:16, 13:12:19.398
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:16, 13:12:19.660
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:16, 13:12:19.661
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:16, 13:12:19.672
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:16, 13:12:19.677
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:18, 13:12:21.194
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:18, 13:12:21.194
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:18, 13:12:21.194
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:18, 13:12:21.452
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:18, 13:12:21.488
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:18, 13:12:21.551
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:18, 13:12:21.578
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:18, 13:12:21.578
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:18, 13:12:21.578
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:18, 13:12:21.578
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:20, 13:12:22.777
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:20, 13:12:22.851
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:20, 13:12:22.877
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:20, 13:12:22.877
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:20, 13:12:23.165
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:20, 13:12:23.165
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:20, 13:12:23.165
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:20, 13:12:23.165
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:20, 13:12:23.179
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:20, 13:12:23.179
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:22, 13:12:24.953
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:22, 13:12:24.953
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:22, 13:12:24.953
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:22, 13:12:24.953
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:22, 13:12:24.953
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:22, 13:12:24.953
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:22, 13:12:24.954
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:22, 13:12:24.954
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:22, 13:12:24.954
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:22, 13:12:24.954
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:24, 13:12:27.137
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:24, 13:12:27.137
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:24, 13:12:27.143
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:24, 13:12:27.148
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:24, 13:12:27.216
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:24, 13:12:27.216
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:24, 13:12:27.260
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:24, 13:12:27.340
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:24, 13:12:27.380
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:24, 13:12:27.426
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:26, 13:12:29.530
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:26, 13:12:29.530
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:26, 13:12:29.530
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:26, 13:12:29.530
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:26, 13:12:29.530
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:26, 13:12:29.744
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:26, 13:12:29.778
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:26, 13:12:29.779
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:26, 13:12:29.885
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:26, 13:12:29.886
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:28, 13:12:30.929
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:28, 13:12:31.003
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:28, 13:12:31.003
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:28, 13:12:31.003
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:28, 13:12:31.027
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:28, 13:12:31.027
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:28, 13:12:31.392
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:28, 13:12:31.392
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:28, 13:12:31.392
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:28, 13:12:31.392
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:30, 13:12:33.420
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:30, 13:12:33.420
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:30, 13:12:33.426
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:30, 13:12:33.550
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:30, 13:12:33.697
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:30, 13:12:33.697
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:30, 13:12:34.455
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:30, 13:12:34.456
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:30, 13:12:34.456
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:30, 13:12:34.503
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:32, 13:12:34.891
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:32, 13:12:34.891
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:32, 13:12:34.920
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:32, 13:12:34.921
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:32, 13:12:34.937
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:32, 13:12:34.937
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:32, 13:12:35.026
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:32, 13:12:35.026
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:32, 13:12:35.026
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:32, 13:12:35.026
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:34, 13:12:36.995
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:34, 13:12:36.995
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:34, 13:12:36.996
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:34, 13:12:36.996
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:34, 13:12:36.996
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:34, 13:12:37.015
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:34, 13:12:37.038
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:34, 13:12:37.038
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:34, 13:12:37.038
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:34, 13:12:37.039
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:36, 13:12:40.080
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:36, 13:12:40.080
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:36, 13:12:40.080
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:36, 13:12:40.080
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:36, 13:12:40.120
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:36, 13:12:40.184
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:36, 13:12:40.572
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:36, 13:12:40.572
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:36, 13:12:40.573
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:36, 13:12:40.871
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:38, 13:12:41.804
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:38, 13:12:42.020
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:38, 13:12:42.040
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:38, 13:12:42.040
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:38, 13:12:42.040
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:38, 13:12:42.063
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:38, 13:12:42.173
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:38, 13:12:42.173
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:38, 13:12:42.173
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:38, 13:12:42.173
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:40, 13:12:43.284
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:40, 13:12:43.391
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:40, 13:12:43.803
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:40, 13:12:43.954
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:40, 13:12:43.954
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:40, 13:12:43.969
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:40, 13:12:43.970
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:40, 13:12:43.970
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:40, 13:12:44.004
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:40, 13:12:44.171
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:42, 13:12:45.758
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:42, 13:12:45.758
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:42, 13:12:45.828
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:42, 13:12:46.300
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:42, 13:12:46.375
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:42, 13:12:46.375
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:42, 13:12:46.458
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:42, 13:12:46.458
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:42, 13:12:46.458
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:42, 13:12:46.458
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:44, 13:12:46.992
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:44, 13:12:46.992
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:44, 13:12:46.992
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:44, 13:12:46.992
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:44, 13:12:47.039
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:44, 13:12:47.040
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:44, 13:12:47.047
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:44, 13:12:47.047
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:44, 13:12:47.047
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:44, 13:12:47.047
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:46, 13:12:49.494
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:46, 13:12:49.644
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:46, 13:12:49.644
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:46, 13:12:49.644
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:46, 13:12:49.644
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:46, 13:12:49.645
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:46, 13:12:50.221
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:46, 13:12:50.221
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:46, 13:12:50.221
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:46, 13:12:50.221
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:48, 13:12:50.763
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:48, 13:12:51.325
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:48, 13:12:51.331
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:48, 13:12:51.331
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:48, 13:12:51.333
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:48, 13:12:51.442
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:48, 13:12:51.501
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:48, 13:12:51.501
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:48, 13:12:51.501
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:48, 13:12:51.502
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:50, 13:12:52.899
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:50, 13:12:52.899
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:50, 13:12:52.899
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:50, 13:12:52.900
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:50, 13:12:53.013
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:50, 13:12:53.013
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:50, 13:12:53.036
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:50, 13:12:53.036
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:50, 13:12:53.036
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:50, 13:12:53.036
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:52, 13:12:54.886
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:52, 13:12:54.886
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:52, 13:12:55.029
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:52, 13:12:55.029
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:52, 13:12:55.029
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:52, 13:12:55.029
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:52, 13:12:55.171
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:52, 13:12:55.171
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:52, 13:12:55.171
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:52, 13:12:55.171
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:54, 13:12:56.832
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:54, 13:12:56.832
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:54, 13:12:56.832
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:54, 13:12:57.062
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:54, 13:12:57.085
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:54, 13:12:57.085
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:54, 13:12:57.086
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:54, 13:12:57.086
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:54, 13:12:57.148
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:54, 13:12:57.222
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:56, 13:12:59.773
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:56, 13:12:59.773
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:56, 13:12:59.925
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:56, 13:12:59.925
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:56, 13:12:59.926
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:56, 13:12:59.926
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:56, 13:12:59.926
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:56, 13:13:00.047
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:56, 13:13:00.047
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:56, 13:13:00.064
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:58, 13:13:01.088
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:58, 13:13:01.088
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:58, 13:13:01.088
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:58, 13:13:01.088
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:58, 13:13:01.111
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:58, 13:13:01.459
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:58, 13:13:01.460
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:58, 13:13:01.628
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:58, 13:13:01.777
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:12:58, 13:13:01.956
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:00, 13:13:03.773
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:00, 13:13:03.773
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:00, 13:13:03.773
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:00, 13:13:03.991
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:00, 13:13:03.991
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:00, 13:13:04.180
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:00, 13:13:04.192
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:00, 13:13:04.271
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:00, 13:13:04.271
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:00, 13:13:04.271
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:02, 13:13:05.498
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:02, 13:13:05.498
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:02, 13:13:05.498
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:02, 13:13:05.498
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:02, 13:13:05.498
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:02, 13:13:05.498
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:02, 13:13:05.499
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:02, 13:13:05.546
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:02, 13:13:05.547
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:02, 13:13:05.681
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:04, 13:13:07.066
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:04, 13:13:07.066
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:04, 13:13:07.141
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:04, 13:13:07.147
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:04, 13:13:07.381
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:04, 13:13:07.381
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:04, 13:13:07.556
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:04, 13:13:07.556
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:04, 13:13:07.963
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:04, 13:13:08.028
172.17.0.3, b'subThread-1-jymoqq', 2020-09-10.13:13:06, 13:13:09.286
